ID_OFERTA,NUM_RESERVAS,ID_HOSTAL,ID_HOTEL,ID_VIVIENDAU,ID_PERSONA,VIGENTE
7581,0,,NULL,39,NULL,NULL,T
7582,0,,75,NULL,NULL,NULL,T
7583,0,F
7584,0,,NULL,5,NULL,NULL,T
7585,0,,0,NULL,NULL,NULL,T
7586,0,,16,NULL,NULL,NULL,T
7587,0,,33,NULL,NULL,NULL,T
7588,0,,35,NULL,NULL,NULL,T
7589,0,,NULL,NULL,57,NULL,T
7590,0,,NULL,NULL,26,NULL,T
7591,0,,NULL,NULL,230,NULL,T
7592,0,,72,NULL,NULL,NULL,T
7593,0,,NULL,41,NULL,NULL,F
7594,0,,1,NULL,NULL,NULL,T
7595,0,,75,NULL,NULL,NULL,T
7596,0,,30,NULL,NULL,NULL,T
7597,0,,NULL,54,NULL,NULL,T
7598,0,,53,NULL,NULL,NULL,T
7599,0,,62,NULL,NULL,NULL,F
7600,0,,63,NULL,NULL,NULL,T
7601,0,,64,NULL,NULL,NULL,F
7602,0,T
7603,0,,49,NULL,NULL,NULL,T
7604,0,,NULL,0,NULL,NULL,F
7605,0,,36,NULL,NULL,NULL,F
7606,0,,NULL,35,NULL,NULL,T
7607,0,,75,NULL,NULL,NULL,F
7608,0,,14,NULL,NULL,NULL,F
7609,0,,11,NULL,NULL,NULL,F
7610,0,,NULL,NULL,NULL,,33T
7611,0,,16,NULL,NULL,NULL,T
7612,0,,NULL,NULL,103,NULL,T
7613,0,,9,NULL,NULL,NULL,T
7614,0,,NULL,39,NULL,NULL,T
7615,0,,33,NULL,NULL,NULL,T
7616,0,,60,NULL,NULL,NULL,T
7617,0,,40,NULL,NULL,NULL,F
7618,0,,59,NULL,NULL,NULL,T
7619,0,,72,NULL,NULL,NULL,T
7620,0,,NULL,18,NULL,NULL,F
7621,0,F
7622,0,,43,NULL,NULL,NULL,T
7623,0,,NULL,12,NULL,NULL,T
7624,0,,29,NULL,NULL,NULL,F
7625,0,,NULL,33,NULL,NULL,T
7626,0,,NULL,6,NULL,NULL,T
7627,0,,9,NULL,NULL,NULL,T
7628,0,,57,NULL,NULL,NULL,F
7629,0,,NULL,NULL,NULL,,150T
7630,0,,NULL,NULL,NULL,,327T
7631,0,,NULL,NULL,349,NULL,F
7632,0,,10,NULL,NULL,NULL,T
7633,0,,NULL,NULL,287,NULL,T
7634,0,,NULL,NULL,71,NULL,T
7635,0,,44,NULL,NULL,NULL,F
7636,0,,26,NULL,NULL,NULL,F
7637,0,,56,NULL,NULL,NULL,T
7638,0,,NULL,6,NULL,NULL,T
7639,0,T
7640,0,,18,NULL,NULL,NULL,T
7641,0,,NULL,6,NULL,NULL,F
7642,0,,NULL,35,NULL,NULL,T
7643,0,,74,NULL,NULL,NULL,T
7644,0,,NULL,NULL,332,NULL,T
7645,0,,NULL,NULL,NULL,,366T
7646,0,,44,NULL,NULL,NULL,F
7647,0,,33,NULL,NULL,NULL,T
7648,0,,64,NULL,NULL,NULL,T
7649,0,,34,NULL,NULL,NULL,F
7650,0,,29,NULL,NULL,NULL,F
7651,0,,32,NULL,NULL,NULL,F
7652,0,,NULL,58,NULL,NULL,T
7653,0,F
7654,0,,67,NULL,NULL,NULL,T
7655,0,,NULL,NULL,157,NULL,F
7656,0,,71,NULL,NULL,NULL,F
7657,0,,NULL,NULL,315,NULL,F
7658,0,,14,NULL,NULL,NULL,F
7659,0,,NULL,NULL,NULL,,121T
7660,0,,28,NULL,NULL,NULL,T
7661,0,,NULL,NULL,154,NULL,T
7662,0,,NULL,NULL,229,NULL,F
7663,0,,24,NULL,NULL,NULL,T
7664,0,,15,NULL,NULL,NULL,T
7665,0,,NULL,NULL,85,NULL,F
7666,0,T
7667,0,,31,NULL,NULL,NULL,T
7668,0,,74,NULL,NULL,NULL,F
7669,0,,62,NULL,NULL,NULL,F
7670,0,,NULL,NULL,NULL,,252T
7671,0,,35,NULL,NULL,NULL,T
7672,0,,NULL,NULL,NULL,,137T
7673,0,,13,NULL,NULL,NULL,T
7674,0,,NULL,49,NULL,NULL,T
7675,0,,NULL,21,NULL,NULL,F
7676,0,,17,NULL,NULL,NULL,T
7677,0,,44,NULL,NULL,NULL,F
7678,0,,53,NULL,NULL,NULL,F
7679,0,,51,NULL,NULL,NULL,T
7680,0,,15,NULL,NULL,NULL,F
7681,0,,74,NULL,NULL,NULL,F
7682,0,,NULL,NULL,105,NULL,T
7683,0,,NULL,NULL,72,NULL,F
7684,0,,NULL,8,NULL,NULL,F
7685,0,,59,NULL,NULL,NULL,F
7686,0,,73,NULL,NULL,NULL,T
7687,0,,78,NULL,NULL,NULL,T
7688,0,,NULL,NULL,NULL,,276T
7689,0,,NULL,NULL,134,NULL,T
7690,0,,64,NULL,NULL,NULL,T
7691,0,,69,NULL,NULL,NULL,F
7692,0,T
7693,0,,63,NULL,NULL,NULL,F
7694,0,,NULL,19,NULL,NULL,T
7695,0,,48,NULL,NULL,NULL,F
7696,0,,NULL,10,NULL,NULL,F
7697,0,T
7698,0,,21,NULL,NULL,NULL,T
7699,0,,49,NULL,NULL,NULL,T
7700,0,,40,NULL,NULL,NULL,F
7701,0,,NULL,30,NULL,NULL,F
7702,0,,61,NULL,NULL,NULL,F
7703,0,,23,NULL,NULL,NULL,F
7704,0,,NULL,52,NULL,NULL,T
7705,0,,15,NULL,NULL,NULL,T
7706,0,,70,NULL,NULL,NULL,T
7707,0,,80,NULL,NULL,NULL,T
7708,0,,NULL,34,NULL,NULL,F
7709,0,,22,NULL,NULL,NULL,T
7710,0,,30,NULL,NULL,NULL,F
7711,0,T
7712,0,,79,NULL,NULL,NULL,F
7713,0,,23,NULL,NULL,NULL,T
7714,0,,NULL,NULL,181,NULL,T
7715,0,,NULL,NULL,NULL,,125T
7716,0,,NULL,56,NULL,NULL,T
7717,0,T
7718,0,,34,NULL,NULL,NULL,T
7719,0,,NULL,41,NULL,NULL,F
7720,0,,9,NULL,NULL,NULL,F
7721,0,,NULL,NULL,29,NULL,T
7722,0,,NULL,NULL,62,NULL,T
7723,0,,78,NULL,NULL,NULL,F
7724,0,,NULL,16,NULL,NULL,F
7725,0,,69,NULL,NULL,NULL,F
7726,0,,NULL,NULL,NULL,,96F
7727,0,,1,NULL,NULL,NULL,T
7728,0,,NULL,19,NULL,NULL,F
7729,0,,71,NULL,NULL,NULL,F
7730,0,,NULL,NULL,309,NULL,F
7731,0,,31,NULL,NULL,NULL,T
7732,0,,78,NULL,NULL,NULL,T
7733,0,,45,NULL,NULL,NULL,T
7734,0,,69,NULL,NULL,NULL,T
7735,0,,NULL,43,NULL,NULL,F
7736,0,,NULL,NULL,181,NULL,T
7737,0,,58,NULL,NULL,NULL,F
7738,0,,NULL,NULL,63,NULL,T
7739,0,,50,NULL,NULL,NULL,T
7740,0,,NULL,NULL,NULL,,173F
7741,0,,NULL,14,NULL,NULL,F
7742,0,,NULL,29,NULL,NULL,F
7743,0,,31,NULL,NULL,NULL,F
7744,0,,NULL,23,NULL,NULL,T
7745,0,,NULL,NULL,NULL,,253F
7746,0,,NULL,0,NULL,NULL,T
7747,0,,NULL,NULL,103,NULL,T
7748,0,,56,NULL,NULL,NULL,F
7749,0,,1,NULL,NULL,NULL,F
7750,0,,74,NULL,NULL,NULL,T
7751,0,,8,NULL,NULL,NULL,F
7752,0,,NULL,NULL,NULL,,176T
7753,0,,NULL,NULL,NULL,,19F
7754,0,,16,NULL,NULL,NULL,T
7755,0,,NULL,NULL,46,NULL,F
7756,0,,NULL,NULL,379,NULL,F
7757,0,,64,NULL,NULL,NULL,F
7758,0,,15,NULL,NULL,NULL,F
7759,0,,0,NULL,NULL,NULL,F
7760,0,,50,NULL,NULL,NULL,F
7761,0,,NULL,17,NULL,NULL,F
7762,0,,46,NULL,NULL,NULL,F
7763,0,,NULL,32,NULL,NULL,F
7764,0,,NULL,6,NULL,NULL,F
7765,0,,8,NULL,NULL,NULL,T
7766,0,F
7767,0,,NULL,NULL,NULL,,163F
7768,0,,NULL,38,NULL,NULL,T
7769,0,,NULL,49,NULL,NULL,T
7770,0,,16,NULL,NULL,NULL,F
7771,0,,NULL,NULL,NULL,,279T
7772,0,,53,NULL,NULL,NULL,T
7773,0,,3,NULL,NULL,NULL,T
7774,0,,1,NULL,NULL,NULL,F
7775,0,,22,NULL,NULL,NULL,F
7776,0,,NULL,15,NULL,NULL,F
7777,0,,NULL,NULL,66,NULL,F
7778,0,,NULL,15,NULL,NULL,F
7779,0,,69,NULL,NULL,NULL,T
7780,0,,NULL,NULL,NULL,,292T
7781,0,,30,NULL,NULL,NULL,T
7782,0,T
7783,0,,NULL,35,NULL,NULL,T
7784,0,,NULL,NULL,179,NULL,T
7785,0,,10,NULL,NULL,NULL,F
7786,0,,64,NULL,NULL,NULL,F
7787,0,,55,NULL,NULL,NULL,T
7788,0,,15,NULL,NULL,NULL,F
7789,0,T
7790,0,,NULL,6,NULL,NULL,F
7791,0,,NULL,60,NULL,NULL,T
7792,0,,NULL,3,NULL,NULL,T
7793,0,,65,NULL,NULL,NULL,F
7794,0,,NULL,NULL,216,NULL,T
7795,0,,74,NULL,NULL,NULL,T
7796,0,,66,NULL,NULL,NULL,F
7797,0,,11,NULL,NULL,NULL,F
7798,0,,73,NULL,NULL,NULL,T
7799,0,,NULL,27,NULL,NULL,F
7800,0,,NULL,36,NULL,NULL,F
7801,0,,77,NULL,NULL,NULL,F
7802,0,F
7803,0,,NULL,NULL,293,NULL,T
7804,0,,41,NULL,NULL,NULL,F
7805,0,,65,NULL,NULL,NULL,T
7806,0,,NULL,6,NULL,NULL,T
7807,0,,42,NULL,NULL,NULL,T
7808,0,,NULL,43,NULL,NULL,T
7809,0,,53,NULL,NULL,NULL,T
7810,0,,64,NULL,NULL,NULL,F
7811,0,,NULL,NULL,NULL,,143T
7812,0,T
7813,0,,NULL,NULL,NULL,,30T
7814,0,,51,NULL,NULL,NULL,F
7815,0,,NULL,29,NULL,NULL,T
7816,0,,71,NULL,NULL,NULL,F
7817,0,,57,NULL,NULL,NULL,F
7818,0,,11,NULL,NULL,NULL,T
7819,0,,NULL,NULL,NULL,,120F
7820,0,,36,NULL,NULL,NULL,F
7821,0,,NULL,12,NULL,NULL,T
7822,0,,78,NULL,NULL,NULL,T
7823,0,,NULL,NULL,63,NULL,F
7824,0,,8,NULL,NULL,NULL,F
7825,0,,68,NULL,NULL,NULL,F
7826,0,,NULL,13,NULL,NULL,T
7827,0,,64,NULL,NULL,NULL,T
7828,0,,52,NULL,NULL,NULL,F
7829,0,,NULL,53,NULL,NULL,F
7830,0,,NULL,NULL,NULL,,334T
7831,0,,NULL,19,NULL,NULL,T
7832,0,,6,NULL,NULL,NULL,F
7833,0,,NULL,60,NULL,NULL,F
7834,0,,34,NULL,NULL,NULL,T
7835,0,,NULL,51,NULL,NULL,F
7836,0,,36,NULL,NULL,NULL,F
7837,0,,NULL,59,NULL,NULL,T
7838,0,,49,NULL,NULL,NULL,T
7839,0,,7,NULL,NULL,NULL,F
7840,0,,37,NULL,NULL,NULL,T
7841,0,,48,NULL,NULL,NULL,T
7842,0,,54,NULL,NULL,NULL,F
7843,0,F
7844,0,,NULL,56,NULL,NULL,F
7845,0,,NULL,NULL,136,NULL,F
7846,0,,26,NULL,NULL,NULL,T
7847,0,,NULL,8,NULL,NULL,T
7848,0,,NULL,NULL,NULL,,297F
7849,0,,67,NULL,NULL,NULL,F
7850,0,,NULL,NULL,338,NULL,F
7851,0,,9,NULL,NULL,NULL,T
7852,0,,NULL,NULL,NULL,,123T
7853,0,,17,NULL,NULL,NULL,F
7854,0,,NULL,11,NULL,NULL,F
7855,0,,0,NULL,NULL,NULL,T
7856,0,,59,NULL,NULL,NULL,T
7857,0,,1,NULL,NULL,NULL,F
7858,0,T
7859,0,T
7860,0,,NULL,NULL,257,NULL,F
7861,0,,49,NULL,NULL,NULL,T
7862,0,,48,NULL,NULL,NULL,F
7863,0,,58,NULL,NULL,NULL,F
7864,0,,27,NULL,NULL,NULL,F
7865,0,,36,NULL,NULL,NULL,F
7866,0,,19,NULL,NULL,NULL,T
7867,0,,47,NULL,NULL,NULL,F
7868,0,,NULL,37,NULL,NULL,F
7869,0,,NULL,15,NULL,NULL,T
7870,0,,78,NULL,NULL,NULL,T
7871,0,,52,NULL,NULL,NULL,T
7872,0,,6,NULL,NULL,NULL,F
7873,0,,62,NULL,NULL,NULL,T
7874,0,,NULL,30,NULL,NULL,F
7875,0,,NULL,35,NULL,NULL,T
7876,0,,60,NULL,NULL,NULL,T
7877,0,,27,NULL,NULL,NULL,F
7878,0,,NULL,43,NULL,NULL,F
7879,0,,7,NULL,NULL,NULL,F
7880,0,,72,NULL,NULL,NULL,T
7881,0,,NULL,59,NULL,NULL,T
7882,0,,NULL,24,NULL,NULL,F
7883,0,,20,NULL,NULL,NULL,T
7884,0,,79,NULL,NULL,NULL,T
7885,0,,NULL,10,NULL,NULL,T
7886,0,,NULL,53,NULL,NULL,T
7887,0,,NULL,NULL,363,NULL,T
7888,0,,NULL,49,NULL,NULL,T
7889,0,,NULL,NULL,35,NULL,T
7890,0,,NULL,28,NULL,NULL,T
7891,0,,NULL,8,NULL,NULL,F
7892,0,,78,NULL,NULL,NULL,F
7893,0,,NULL,14,NULL,NULL,F
7894,0,,NULL,45,NULL,NULL,F
7895,0,,NULL,5,NULL,NULL,T
7896,0,,29,NULL,NULL,NULL,F
7897,0,,38,NULL,NULL,NULL,F
7898,0,,17,NULL,NULL,NULL,F
7899,0,,48,NULL,NULL,NULL,F
7900,0,,47,NULL,NULL,NULL,F
7901,0,,NULL,NULL,298,NULL,T
7902,0,,NULL,35,NULL,NULL,F
7903,0,,NULL,NULL,314,NULL,F
7904,0,,80,NULL,NULL,NULL,T
7905,0,,78,NULL,NULL,NULL,T
7906,0,F
7907,0,,75,NULL,NULL,NULL,T
7908,0,,NULL,NULL,79,NULL,F
7909,0,,11,NULL,NULL,NULL,T
7910,0,,NULL,50,NULL,NULL,F
7911,0,,NULL,0,NULL,NULL,F
7912,0,,NULL,15,NULL,NULL,T
7913,0,,68,NULL,NULL,NULL,T
7914,0,,33,NULL,NULL,NULL,F
7915,0,,19,NULL,NULL,NULL,T
7916,0,,NULL,14,NULL,NULL,T
7917,0,,NULL,21,NULL,NULL,T
7918,0,,NULL,NULL,99,NULL,T
7919,0,,6,NULL,NULL,NULL,F
7920,0,,43,NULL,NULL,NULL,F
7921,0,,NULL,39,NULL,NULL,T
7922,0,,NULL,56,NULL,NULL,F
7923,0,,79,NULL,NULL,NULL,T
7924,0,,7,NULL,NULL,NULL,F
7925,0,,NULL,NULL,130,NULL,F
7926,0,,NULL,49,NULL,NULL,T
7927,0,,55,NULL,NULL,NULL,T
7928,0,,NULL,59,NULL,NULL,T
7929,0,,NULL,48,NULL,NULL,F
7930,0,,NULL,NULL,59,NULL,T
7931,0,,44,NULL,NULL,NULL,T
7932,0,,NULL,NULL,NULL,,367T
7933,0,,NULL,47,NULL,NULL,F
7934,0,,NULL,4,NULL,NULL,F
7935,0,,8,NULL,NULL,NULL,F
7936,0,,NULL,NULL,65,NULL,F
7937,0,,NULL,20,NULL,NULL,F
7938,0,,63,NULL,NULL,NULL,F
7939,0,,59,NULL,NULL,NULL,T
7940,0,,52,NULL,NULL,NULL,F
7941,0,,2,NULL,NULL,NULL,F
7942,0,,73,NULL,NULL,NULL,F
7943,0,,27,NULL,NULL,NULL,T
7944,0,,53,NULL,NULL,NULL,F
7945,0,,NULL,NULL,NULL,,288T
7946,0,,NULL,NULL,363,NULL,F
7947,0,,48,NULL,NULL,NULL,T
7948,0,,NULL,17,NULL,NULL,F
7949,0,,43,NULL,NULL,NULL,F
7950,0,,NULL,NULL,NULL,,225F
7951,0,,NULL,42,NULL,NULL,T
7952,0,,76,NULL,NULL,NULL,F
7953,0,,NULL,NULL,NULL,,159F
7954,0,,40,NULL,NULL,NULL,F
7955,0,,42,NULL,NULL,NULL,F
7956,0,,NULL,16,NULL,NULL,F
7957,0,,NULL,38,NULL,NULL,T
7958,0,,NULL,NULL,216,NULL,T
7959,0,,52,NULL,NULL,NULL,F
7960,0,,22,NULL,NULL,NULL,F
7961,0,,75,NULL,NULL,NULL,T
7962,0,,NULL,19,NULL,NULL,F
7963,0,F
7964,0,T
7965,0,,NULL,22,NULL,NULL,F
7966,0,F
7967,0,,4,NULL,NULL,NULL,F
7968,0,,NULL,NULL,375,NULL,T
7969,0,,70,NULL,NULL,NULL,T
7970,0,,NULL,44,NULL,NULL,T
7971,0,F
7972,0,,67,NULL,NULL,NULL,T
7973,0,,60,NULL,NULL,NULL,T
7974,0,,59,NULL,NULL,NULL,T
7975,0,,NULL,60,NULL,NULL,F
7976,0,,66,NULL,NULL,NULL,F
7977,0,,NULL,57,NULL,NULL,T
7978,0,,NULL,38,NULL,NULL,F
7979,0,,NULL,31,NULL,NULL,F
7980,0,F
7981,0,,NULL,27,NULL,NULL,F
7982,0,,16,NULL,NULL,NULL,T
7983,0,,43,NULL,NULL,NULL,F
7984,0,,11,NULL,NULL,NULL,F
7985,0,,NULL,5,NULL,NULL,T
7986,0,,NULL,NULL,335,NULL,T
7987,0,F
7988,0,,NULL,53,NULL,NULL,T
7989,0,,NULL,NULL,NULL,,30T
7990,0,,NULL,28,NULL,NULL,F
7991,0,,NULL,NULL,124,NULL,T
7992,0,,75,NULL,NULL,NULL,T
7993,0,,37,NULL,NULL,NULL,T
7994,0,,26,NULL,NULL,NULL,T
7995,0,,49,NULL,NULL,NULL,F
7996,0,T
7997,0,,NULL,NULL,208,NULL,T
7998,0,,NULL,NULL,349,NULL,F
7999,0,F
8000,0,,29,NULL,NULL,NULL,F
8001,0,,70,NULL,NULL,NULL,F
8002,0,,NULL,15,NULL,NULL,T
8003,0,,NULL,NULL,3,NULL,F
8004,0,,18,NULL,NULL,NULL,F
8005,0,,59,NULL,NULL,NULL,F
8006,0,,NULL,NULL,89,NULL,F
8007,0,,NULL,NULL,119,NULL,F
8008,0,,12,NULL,NULL,NULL,T
8009,0,,NULL,NULL,NULL,,212T
8010,0,,NULL,37,NULL,NULL,T
8011,0,,63,NULL,NULL,NULL,F
8012,0,,58,NULL,NULL,NULL,F
8013,0,,27,NULL,NULL,NULL,T
8014,0,,75,NULL,NULL,NULL,T
8015,0,,78,NULL,NULL,NULL,F
8016,0,,42,NULL,NULL,NULL,T
8017,0,,NULL,NULL,84,NULL,T
8018,0,,NULL,NULL,281,NULL,F
8019,0,F
8020,0,,3,NULL,NULL,NULL,T
8021,0,,NULL,60,NULL,NULL,F
8022,0,,38,NULL,NULL,NULL,F
8023,0,,NULL,37,NULL,NULL,F
8024,0,,38,NULL,NULL,NULL,F
8025,0,,NULL,23,NULL,NULL,T
8026,0,,3,NULL,NULL,NULL,T
8027,0,,NULL,46,NULL,NULL,F
8028,0,,NULL,24,NULL,NULL,F
8029,0,,28,NULL,NULL,NULL,T
8030,0,,40,NULL,NULL,NULL,F
8031,0,,NULL,23,NULL,NULL,F
8032,0,,NULL,21,NULL,NULL,T
8033,0,,27,NULL,NULL,NULL,T
8034,0,,70,NULL,NULL,NULL,T
8035,0,,62,NULL,NULL,NULL,F
8036,0,,68,NULL,NULL,NULL,T
8037,0,T
8038,0,,56,NULL,NULL,NULL,F
8039,0,,22,NULL,NULL,NULL,F
8040,0,,45,NULL,NULL,NULL,T
8041,0,,40,NULL,NULL,NULL,F
8042,0,,61,NULL,NULL,NULL,T
8043,0,,76,NULL,NULL,NULL,F
8044,0,,NULL,NULL,312,NULL,F
8045,0,,NULL,NULL,322,NULL,F
8046,0,,64,NULL,NULL,NULL,F
8047,0,,43,NULL,NULL,NULL,F
8048,0,,NULL,13,NULL,NULL,F
8049,0,T
8050,0,,NULL,NULL,256,NULL,T
8051,0,,1,NULL,NULL,NULL,T
8052,0,T
8053,0,,NULL,9,NULL,NULL,F
8054,0,T
8055,0,,37,NULL,NULL,NULL,T
8056,0,,NULL,38,NULL,NULL,F
8057,0,,NULL,NULL,257,NULL,F
8058,0,,3,NULL,NULL,NULL,F
8059,0,,6,NULL,NULL,NULL,T
8060,0,,37,NULL,NULL,NULL,T
8061,0,,NULL,33,NULL,NULL,F
8062,0,,NULL,22,NULL,NULL,F
8063,0,,43,NULL,NULL,NULL,T
8064,0,,12,NULL,NULL,NULL,T
8065,0,,NULL,NULL,222,NULL,F
8066,0,,59,NULL,NULL,NULL,T
8067,0,,70,NULL,NULL,NULL,T
8068,0,,77,NULL,NULL,NULL,T
8069,0,,NULL,NULL,167,NULL,F
8070,0,,2,NULL,NULL,NULL,F
8071,0,,8,NULL,NULL,NULL,T
8072,0,,58,NULL,NULL,NULL,T
8073,0,,2,NULL,NULL,NULL,F
8074,0,,65,NULL,NULL,NULL,T
8075,0,,50,NULL,NULL,NULL,F
8076,0,,NULL,38,NULL,NULL,F
8077,0,,NULL,NULL,321,NULL,T
8078,0,,NULL,49,NULL,NULL,T
8079,0,,30,NULL,NULL,NULL,T
8080,0,,NULL,1,NULL,NULL,T
8081,0,T
8082,0,,NULL,18,NULL,NULL,F
8083,0,,55,NULL,NULL,NULL,F
8084,0,,37,NULL,NULL,NULL,F
8085,0,,75,NULL,NULL,NULL,T
8086,0,,NULL,36,NULL,NULL,T
8087,0,,48,NULL,NULL,NULL,T
8088,0,,NULL,15,NULL,NULL,F
8089,0,,78,NULL,NULL,NULL,F
8090,0,,NULL,8,NULL,NULL,T
8091,0,,NULL,NULL,NULL,,8T
8092,0,,52,NULL,NULL,NULL,T
8093,0,,NULL,33,NULL,NULL,F
8094,0,,NULL,4,NULL,NULL,F
8095,0,,32,NULL,NULL,NULL,T
8096,0,,4,NULL,NULL,NULL,F
8097,0,,28,NULL,NULL,NULL,F
8098,0,,52,NULL,NULL,NULL,T
8099,0,T
8100,0,,62,NULL,NULL,NULL,T
8101,0,,50,NULL,NULL,NULL,F
8102,0,,79,NULL,NULL,NULL,F
8103,0,,18,NULL,NULL,NULL,F
8104,0,,34,NULL,NULL,NULL,F
8105,0,,34,NULL,NULL,NULL,F
8106,0,,NULL,NULL,235,NULL,F
8107,0,,NULL,40,NULL,NULL,F
8108,0,,NULL,32,NULL,NULL,F
8109,0,,NULL,33,NULL,NULL,F
8110,0,,NULL,NULL,NULL,,121T
8111,0,,17,NULL,NULL,NULL,T
8112,0,,NULL,NULL,202,NULL,F
8113,0,,NULL,31,NULL,NULL,F
8114,0,,NULL,NULL,124,NULL,F
8115,0,,23,NULL,NULL,NULL,T
8116,0,T
8117,0,,NULL,6,NULL,NULL,T
8118,0,,9,NULL,NULL,NULL,T
8119,0,,37,NULL,NULL,NULL,T
8120,0,,NULL,3,NULL,NULL,T
8121,0,,NULL,10,NULL,NULL,F
8122,0,,77,NULL,NULL,NULL,T
8123,0,,NULL,23,NULL,NULL,T
8124,0,,62,NULL,NULL,NULL,F
8125,0,,42,NULL,NULL,NULL,T
8126,0,,NULL,NULL,67,NULL,F
8127,0,,68,NULL,NULL,NULL,F
8128,0,,61,NULL,NULL,NULL,F
8129,0,,NULL,NULL,296,NULL,F
8130,0,,69,NULL,NULL,NULL,T
8131,0,,32,NULL,NULL,NULL,T
8132,0,,49,NULL,NULL,NULL,F
8133,0,,74,NULL,NULL,NULL,T
8134,0,,NULL,55,NULL,NULL,T
8135,0,,46,NULL,NULL,NULL,F
8136,0,,57,NULL,NULL,NULL,T
8137,0,,18,NULL,NULL,NULL,F
8138,0,,79,NULL,NULL,NULL,T
8139,0,,33,NULL,NULL,NULL,F
8140,0,,64,NULL,NULL,NULL,F
8141,0,,79,NULL,NULL,NULL,T
8142,0,,14,NULL,NULL,NULL,F
8143,0,,NULL,37,NULL,NULL,T
8144,0,,38,NULL,NULL,NULL,F
8145,0,,51,NULL,NULL,NULL,F
8146,0,,7,NULL,NULL,NULL,T
8147,0,,NULL,45,NULL,NULL,F
8148,0,,25,NULL,NULL,NULL,T
8149,0,,NULL,4,NULL,NULL,T
8150,0,,38,NULL,NULL,NULL,F
8151,0,,NULL,60,NULL,NULL,T
8152,0,,NULL,20,NULL,NULL,F
8153,0,,NULL,14,NULL,NULL,T
8154,0,,NULL,12,NULL,NULL,T
8155,0,,NULL,NULL,NULL,,38F
8156,0,,15,NULL,NULL,NULL,T
8157,0,,NULL,NULL,381,NULL,T
8158,0,,50,NULL,NULL,NULL,F
8159,0,,74,NULL,NULL,NULL,F
8160,0,,NULL,45,NULL,NULL,F
8161,0,,2,NULL,NULL,NULL,T
8162,0,,29,NULL,NULL,NULL,F
8163,0,,5,NULL,NULL,NULL,T
8164,0,,NULL,26,NULL,NULL,F
8165,0,,38,NULL,NULL,NULL,T
8166,0,,NULL,3,NULL,NULL,F
8167,0,,18,NULL,NULL,NULL,F
8168,0,,18,NULL,NULL,NULL,T
8169,0,,63,NULL,NULL,NULL,F
8170,0,,NULL,NULL,2,NULL,F
8171,0,,NULL,NULL,189,NULL,F
8172,0,,64,NULL,NULL,NULL,T
8173,0,,74,NULL,NULL,NULL,F
8174,0,,11,NULL,NULL,NULL,F
8175,0,,NULL,NULL,NULL,,108T
8176,0,,NULL,17,NULL,NULL,T
8177,0,,NULL,34,NULL,NULL,T
8178,0,,NULL,41,NULL,NULL,T
8179,0,,NULL,41,NULL,NULL,T
8180,0,,NULL,NULL,185,NULL,T
8181,0,,NULL,NULL,NULL,,87F
8182,0,,55,NULL,NULL,NULL,F
8183,0,,NULL,14,NULL,NULL,F
8184,0,,46,NULL,NULL,NULL,F
8185,0,F
8186,0,,NULL,NULL,137,NULL,T
8187,0,,0,NULL,NULL,NULL,F
8188,0,,76,NULL,NULL,NULL,T
8189,0,,13,NULL,NULL,NULL,F
8190,0,,NULL,NULL,245,NULL,T
8191,0,,NULL,NULL,155,NULL,F
8192,0,,NULL,NULL,NULL,,352F
8193,0,,NULL,57,NULL,NULL,F
8194,0,,52,NULL,NULL,NULL,T
8195,0,,NULL,NULL,NULL,,61T
8196,0,,36,NULL,NULL,NULL,F
8197,0,,10,NULL,NULL,NULL,T
8198,0,,NULL,NULL,335,NULL,F
8199,0,,NULL,22,NULL,NULL,F
8200,0,,NULL,43,NULL,NULL,T
8201,0,,NULL,13,NULL,NULL,T
8202,0,,2,NULL,NULL,NULL,F
8203,0,,NULL,59,NULL,NULL,F
8204,0,,NULL,NULL,302,NULL,T
8205,0,,NULL,NULL,123,NULL,T
8206,0,,NULL,NULL,199,NULL,F
8207,0,,80,NULL,NULL,NULL,T
8208,0,,49,NULL,NULL,NULL,F
8209,0,,NULL,10,NULL,NULL,F
8210,0,,NULL,35,NULL,NULL,T
8211,0,,NULL,NULL,NULL,,250T
8212,0,,70,NULL,NULL,NULL,T
8213,0,,NULL,31,NULL,NULL,T
8214,0,,13,NULL,NULL,NULL,F
8215,0,,12,NULL,NULL,NULL,F
8216,0,,NULL,44,NULL,NULL,F
8217,0,,32,NULL,NULL,NULL,T
8218,0,,NULL,NULL,143,NULL,T
8219,0,,43,NULL,NULL,NULL,F
8220,0,,NULL,41,NULL,NULL,F
8221,0,,NULL,30,NULL,NULL,T
8222,0,,28,NULL,NULL,NULL,T
8223,0,,48,NULL,NULL,NULL,F
8224,0,,NULL,27,NULL,NULL,T
8225,0,,43,NULL,NULL,NULL,F
8226,0,,70,NULL,NULL,NULL,F
8227,0,,NULL,24,NULL,NULL,F
8228,0,,NULL,22,NULL,NULL,T
8229,0,,NULL,NULL,64,NULL,T
8230,0,,67,NULL,NULL,NULL,F
8231,0,,NULL,12,NULL,NULL,T
8232,0,,NULL,NULL,NULL,,142T
8233,0,,NULL,NULL,NULL,,248F
8234,0,,NULL,24,NULL,NULL,F
8235,0,,NULL,16,NULL,NULL,T
8236,0,,19,NULL,NULL,NULL,T
8237,0,,NULL,36,NULL,NULL,F
