ID_APARTAMENTO,AMOBLADO,CAPACIDAD_APTO,PRECIO_APTO,ID_PERSONA,ID_OFERTA,INCLUYE_SERVICIOS
76262,F,14,520000,18303,85791,F
76263,F,16,220000,18304,99200,F
76264,T,17,244000,18306,36563,F
76265,T,16,429000,18308,74368,F
76266,F,18,557000,18310,2767,T
76267,F,17,555000,18312,2685,T
76268,T,10,593000,18313,33201,T
76269,F,18,769000,18314,94528,F
76270,F,12,57000,1931,69758,T
76271,F,15,418000,1932,6028,T
76272,F,14,523000,1933,81439,F
76273,F,14,888000,18318,4881,F
76274,F,11,530000,1934,95382,T
76275,F,13,172000,18319,45040,T
76276,F,16,198000,1935,88361,T
76277,F,14,33000,1937,49021,T
76278,F,12,85000,18322,81424,T
76279,T,18,236000,1938,32337,F
76280,F,17,477000,1940,64613,F
76281,F,15,602000,1941,25970,F
76282,F,12,545000,18325,86138,F
76283,T,16,178000,1942,26013,T
76284,T,13,487000,18328,26257,F
76285,F,14,564000,18331,32589,T
76286,T,10,399000,1948,42204,T
76287,T,14,638000,1951,57072,F
76288,F,12,532000,18336,39526,F
76289,F,10,697000,1953,64836,F
76290,F,16,123000,1954,50713,T
76291,F,11,634000,18339,92132,F
76292,F,15,734000,1956,98031,F
76293,T,17,711000,18341,62098,F
76294,F,14,557000,1958,62393,F
76295,T,17,190000,18342,83576,F
76296,T,13,538000,18344,45472,T
76297,F,10,506000,1961,21280,T
76298,T,16,795000,18345,43893,F
76299,T,15,358000,1964,23064,F
76300,F,10,536000,18350,79088,F
76301,T,13,402000,1966,97190,F
76302,F,18,279000,1967,5693,T
76303,T,15,876000,18351,30569,F
76304,F,12,620000,1968,76751,T
76305,F,14,812000,1969,38165,T
76306,F,15,655000,18354,27054,T
76307,F,11,140000,1971,44028,F
76308,F,14,371000,18355,47674,T
76309,F,16,737000,18356,1803,F
76310,T,18,457000,1972,62860,T
76311,T,17,342000,18358,20194,F
76312,F,14,868000,1974,58901,F
76313,F,14,914000,18359,48629,F
76314,F,15,919000,1976,16017,T
76315,F,18,112000,18360,48754,F
76316,F,13,513000,1977,81247,F
76317,T,10,987000,18363,92330,T
76318,F,17,571000,1979,59704,F
76319,F,15,989000,1980,17515,T
76320,T,15,293000,1982,12192,F
76321,F,18,91000,18366,67417,T
76322,F,13,851000,18367,28534,F
76323,T,12,188000,18368,17479,F
76324,F,11,984000,1984,92726,T
76325,F,13,841000,18369,17520,F
76326,F,15,868000,1986,15226,T
76327,F,12,100000,1991,41094,F
76328,T,15,277000,1993,50891,F
76329,T,14,125000,18378,48748,T
76330,F,12,516000,1996,4433,T
76331,F,13,494000,18381,29821,F
76332,T,11,758000,1997,48054,F
76333,F,16,118000,18382,59663,T
76334,T,14,88000,1999,6122,F
76335,F,10,92000,2001,78277,F
76336,F,13,191000,18386,55399,F
76337,F,13,248000,2002,80579,T
76338,F,10,44000,18387,9705,T
76339,T,10,368000,2004,12536,F
76340,T,15,532000,18389,63149,F
76341,T,10,382000,2005,68211,T
76342,F,17,649000,2006,81555,F
76343,F,13,415000,18392,83681,F
76344,F,13,539000,2009,24743,T
76345,T,10,675000,18393,50187,T
76346,F,14,241000,18394,12963,F
76347,F,15,251000,18398,64750,F
76348,T,18,184000,2015,16239,T
76349,F,17,499000,2016,98793,F
76350,F,10,853000,18400,79252,T
76351,F,18,341000,18401,34606,F
76352,T,17,725000,18402,50851,F
76353,T,12,131000,2020,71645,F
76354,T,12,64000,18405,33659,T
76355,F,13,855000,18406,47747,F
76356,T,14,750000,2022,62807,F
76357,T,17,800000,2024,82575,T
76358,T,11,622000,2025,78537,F
76359,F,15,39000,18412,19816,F
76360,F,11,604000,2028,28619,T
76361,T,10,281000,18413,21403,T
76362,T,13,49000,2031,53123,T
76363,F,12,292000,18416,43066,F
76364,F,10,377000,18417,76423,T
76365,F,18,349000,18418,97047,F
76366,F,11,201000,2034,91759,T
76367,F,16,401000,2035,50925,F
76368,T,15,859000,18420,19672,T
76369,T,11,824000,2037,59389,T
76370,T,14,509000,18421,75925,T
76371,T,12,360000,2038,62014,T
76372,T,18,59000,18422,66861,F
76373,F,16,311000,2039,68023,F
76374,F,16,894000,18425,81762,F
76375,T,14,248000,18426,81193,F
76376,T,15,891000,18427,72919,T
76377,F,18,609000,2043,68136,F
76378,F,15,996000,2044,80278,T
76379,T,15,682000,2045,13279,F
76380,F,10,779000,18429,85106,F
76381,T,16,145000,18430,86771,T
76382,F,15,385000,2046,96619,T
76383,T,11,445000,18431,73377,F
76384,T,16,550000,18432,68018,T
76385,F,16,462000,18433,49768,T
76386,F,11,4000,2050,88309,T
76387,T,17,12000,18435,2206,F
76388,F,14,658000,2052,73925,T
76389,F,10,803000,18436,75648,F
76390,T,17,763000,18437,44180,T
76391,T,11,578000,2053,96481,T
76392,T,15,944000,2054,38048,F
76393,T,18,260000,18438,97614,F
76394,T,15,85000,18440,209,T
76395,T,13,79000,18441,89046,T
76396,F,13,407000,18442,1885,T
76397,F,12,157000,2058,37401,T
76398,T,17,758000,18443,21611,T
76399,F,18,182000,2059,52664,T
76400,T,16,305000,2060,19741,T
76401,T,11,900000,18444,20351,F
76402,T,11,591000,2061,80433,T
76403,T,13,65000,2063,41352,T
76404,T,12,852000,18447,71283,T
76405,F,16,110000,2066,55625,T
76406,F,12,484000,18452,14597,F
76407,T,17,294000,2069,43456,F
76408,F,11,894000,18454,2848,F
76409,F,15,595000,18456,65030,T
76410,T,13,520000,2072,94870,T
76411,T,13,492000,18457,13014,F
76412,T,16,386000,2075,89085,F
76413,T,14,602000,2078,171,F
76414,T,11,440000,18462,44976,T
76415,T,13,831000,2080,36531,F
76416,T,10,25000,18467,94478,T
76417,F,14,96000,2084,35636,F
76418,T,17,495000,2085,55641,T
76419,F,13,196000,18470,64897,F
76420,T,18,117000,18471,49141,F
76421,T,18,951000,2088,99010,T
76422,F,13,557000,18472,89453,F
76423,T,18,4000,18473,51237,F
76424,T,17,967000,18474,87494,T
76425,T,14,647000,2091,1356,F
76426,T,10,567000,2092,48866,T
76427,F,17,933000,18478,62648,F
76428,F,11,692000,2094,77779,F
76429,F,12,240000,18479,1957,F
76430,F,18,262000,18480,45843,F
76431,T,11,520000,2097,6827,F
76432,F,10,898000,18481,75725,F
76433,T,13,463000,2098,33522,T
76434,T,12,350000,18482,28334,T
76435,T,17,906000,2099,32786,T
76436,T,14,943000,18483,89268,T
76437,T,16,498000,2100,30587,F
76438,F,10,654000,18484,54842,F
76439,F,10,337000,18486,8369,F
76440,F,13,677000,2103,19168,F
76441,T,10,560000,18487,43571,T
76442,F,15,576000,2104,18491,T
76443,F,12,828000,18488,89327,F
76444,T,16,455000,2105,62416,T
76445,F,18,358000,18490,81786,T
76446,T,16,366000,18491,80509,T
76447,T,17,233000,2107,25790,F
76448,T,14,616000,2108,1930,F
76449,F,12,363000,18498,32784,T
76450,T,17,334000,2115,96063,F
76451,T,17,140000,2116,21013,T
76452,F,12,924000,18504,8983,F
76453,T,11,605000,18505,27500,T
76454,T,14,323000,2121,44523,F
76455,T,15,142000,2122,99054,F
76456,T,11,623000,18506,81284,F
76457,F,15,421000,18508,57379,F
76458,F,16,566000,18509,78336,T
76459,F,10,871000,18510,36221,F
76460,F,18,183000,18511,37153,T
76461,F,12,868000,2131,25478,T
76462,T,10,360000,18515,71118,F
76463,F,12,607000,18519,37268,F
76464,T,17,508000,2136,48378,T
76465,F,13,770000,18520,89092,T
76466,T,11,497000,18522,55248,T
76467,F,11,101000,2138,70278,F
76468,T,11,968000,18523,57343,F
76469,F,14,700000,2140,98263,T
76470,F,13,607000,2141,66344,F
76471,T,11,638000,18527,94922,F
76472,F,12,975000,2144,60358,T
76473,F,13,724000,2145,12473,T
76474,T,15,580000,18531,6438,T
76475,F,10,374000,2147,84298,T
76476,F,14,85000,18534,6111,F
76477,F,18,669000,2150,41872,F
76478,T,18,405000,18537,6977,F
76479,T,10,702000,2153,38282,T
76480,F,11,529000,2154,41214,T
76481,T,17,420000,2155,36266,F
76482,T,15,17000,2156,77225,T
76483,T,18,719000,2157,60722,T
76484,T,13,226000,2158,42155,T
76485,F,14,313000,2161,61743,T
76486,T,15,468000,18545,71174,F
76487,F,15,78000,2165,47314,T
76488,T,18,592000,18549,59710,T
76489,F,16,163000,18550,10927,T
76490,F,16,127000,2167,98971,T
76491,T,11,484000,18551,93451,F
76492,F,16,658000,2168,97987,T
76493,F,14,696000,18553,60276,F
76494,T,16,705000,18555,87320,T
76495,T,14,763000,2172,94482,F
76496,F,15,492000,18557,48347,T
76497,F,11,326000,2174,69510,T
76498,T,15,301000,18559,47803,T
76499,T,13,200000,2175,53258,T
76500,T,17,568000,18560,14166,T
76501,T,18,131000,2176,36153,T
76502,F,11,263000,18561,95106,F
76503,T,14,374000,2177,99397,F
76504,F,12,487000,18564,94407,F
76505,F,13,979000,2181,30738,T
76506,T,11,857000,2182,74773,T
76507,F,14,24000,18567,69279,T
76508,F,16,622000,2184,71574,F
76509,T,14,945000,18568,92028,T
76510,F,17,399000,18569,88698,F
76511,T,14,801000,2185,26631,F
76512,T,10,702000,2186,49033,T
76513,F,18,932000,18570,79294,T
76514,F,12,649000,18573,50230,F
76515,F,16,61000,18574,92510,F
76516,T,18,755000,2191,98278,F
76517,F,17,103000,18577,84401,T
76518,T,10,859000,2193,86446,F
76519,T,12,781000,18578,59754,T
76520,T,14,676000,2195,432,F
76521,T,16,506000,18579,50277,F
76522,F,18,340000,18581,912,T
76523,F,10,364000,2197,8702,T
76524,T,16,804000,2198,29675,T
76525,F,11,51000,18582,70960,T
76526,T,17,820000,18584,42421,F
76527,T,17,200000,18585,10182,T
76528,T,14,993000,2203,39980,T
76529,T,10,13000,18588,32866,T
76530,F,15,328000,18589,49904,F
76531,T,14,649000,18590,43659,T
76532,T,16,79000,2206,75514,T
76533,T,11,536000,2207,92110,T
76534,F,17,113000,18593,65853,T
76535,F,13,856000,2210,84143,T
76536,T,15,964000,18595,35783,F
76537,F,18,901000,2211,93224,T
76538,T,17,468000,2213,31441,F
76539,F,10,748000,18597,62712,F
76540,T,15,588000,2214,98326,F
76541,F,13,513000,18599,31333,T
76542,T,15,565000,2216,72299,T
76543,T,15,390000,2217,40222,F
76544,F,13,295000,2218,1980,T
76545,F,13,253000,18602,80865,T
76546,T,10,443000,18603,90354,F
76547,T,12,665000,18605,50051,T
76548,F,10,436000,2222,59460,F
76549,F,10,495000,18606,81236,F
76550,T,10,245000,18607,78968,T
76551,T,13,462000,2225,63759,F
76552,T,13,489000,2226,81996,T
76553,T,13,432000,18611,78601,T
76554,T,14,119000,2228,62461,F
76555,F,14,538000,18612,72008,F
76556,T,16,979000,18615,40601,F
76557,T,15,538000,18616,4030,F
76558,F,13,716000,2233,53148,F
76559,T,14,836000,2234,94254,F
76560,F,18,165000,2235,20299,T
76561,T,11,699000,18619,74146,T
76562,F,11,984000,2236,84493,T
76563,F,15,935000,18622,65245,T
76564,F,14,286000,18624,52553,T
76565,T,17,474000,18625,89233,F
76566,T,18,760000,18626,36849,F
76567,T,18,618000,2242,36866,T
76568,T,17,520000,2243,51685,F
76569,F,12,109000,2246,43138,F
76570,F,10,144000,18631,60636,F
76571,T,15,749000,2248,21984,T
76572,T,16,228000,2249,96887,T
76573,F,14,348000,2250,19203,T
76574,F,13,681000,2251,5038,F
76575,F,15,425000,18636,19359,T
76576,F,16,322000,2252,43160,T
76577,T,12,184000,18637,19186,F
76578,F,14,104000,2253,47767,T
76579,F,12,346000,18638,56363,T
76580,T,13,542000,18640,65420,F
76581,T,16,276000,18643,72100,F
76582,T,12,240000,18644,2644,F
76583,T,18,118000,2260,79907,F
76584,T,12,172000,2262,74525,F
76585,T,10,760000,2263,45414,T
76586,T,14,504000,18648,32339,T
76587,T,14,940000,2265,78047,F
76588,T,17,375000,18649,15247,F
76589,T,12,388000,2266,30437,T
76590,F,11,592000,18651,10071,F
76591,T,11,545000,18652,77089,F
76592,T,18,665000,2268,89456,T
76593,F,11,896000,18655,20477,T
76594,T,17,655000,18656,59213,F
76595,F,12,221000,18658,84506,F
76596,T,12,624000,2275,48035,T
76597,F,13,97000,18659,89460,T
76598,T,14,667000,18660,71379,F
76599,T,11,833000,2276,72514,F
76600,F,16,485000,2277,41689,T
76601,T,15,448000,2278,13443,T
76602,F,12,156000,18662,80756,T
76603,T,17,687000,18663,79607,F
76604,T,15,925000,2279,59749,F
76605,F,15,452000,2281,96886,T
76606,T,15,227000,18666,33527,F
76607,T,11,137000,2284,54623,F
76608,F,13,902000,2285,60407,F
76609,T,11,792000,2286,58170,T
76610,T,16,724000,18671,45387,T
76611,T,15,828000,18672,60989,F
76612,F,16,506000,2289,22962,T
76613,F,14,22000,18675,73150,F
76614,T,14,386000,2292,94906,T
76615,T,10,967000,18677,67634,F
76616,T,14,877000,18679,10066,T
76617,T,10,275000,2296,34076,F
76618,F,15,480000,18680,75271,T
76619,F,18,81000,18682,99565,T
76620,F,18,12000,2298,92743,F
76621,T,18,414000,2299,13547,T
76622,T,18,342000,18684,35684,T
76623,F,14,614000,2301,20378,F
76624,F,16,653000,2302,40720,F
76625,F,17,286000,18686,63372,F
76626,F,10,569000,18687,69018,F
76627,F,10,450000,18689,77873,T
76628,F,13,425000,2305,47274,F
76629,F,13,833000,18690,75673,F
76630,T,15,808000,2307,73426,T
76631,F,11,70000,2308,51205,F
76632,F,11,793000,18692,96920,T
76633,F,11,719000,18693,9262,T
76634,F,10,768000,2309,89826,F
76635,F,15,41000,18694,41630,F
76636,T,18,394000,18696,97702,T
76637,T,10,852000,2314,89400,F
76638,F,16,362000,18699,26281,T
76639,T,12,599000,2316,98126,F
76640,F,11,573000,18702,59312,F
76641,F,13,227000,2319,84179,F
76642,T,11,89000,18703,97938,F
76643,T,11,895000,2321,18478,T
76644,F,13,188000,2322,7761,T
76645,T,14,956000,18708,85513,F
76646,T,13,530000,18710,68895,F
76647,F,18,643000,2327,33395,T
76648,T,17,727000,18712,15271,T
76649,F,16,102000,18713,85826,T
76650,T,13,676000,2329,89496,F
76651,T,13,997000,2330,54061,F
76652,F,16,948000,2331,51357,F
76653,T,14,744000,18717,26339,F
76654,T,11,766000,2333,97929,T
76655,F,13,222000,2334,41604,T
76656,T,16,545000,2336,35904,F
76657,F,13,571000,2337,75994,F
76658,T,16,14000,2338,6611,T
76659,F,17,743000,18722,41340,T
76660,T,15,34000,18726,34706,F
76661,F,10,842000,2342,76994,F
76662,F,14,738000,18727,62604,F
76663,T,18,329000,2343,100045,T
76664,T,17,197000,2344,25879,T
76665,F,17,805000,2346,80830,F
76666,T,12,467000,2348,25639,F
76667,F,10,847000,18732,29561,F
76668,T,16,445000,18733,62462,F
76669,F,11,744000,2349,95079,F
76670,F,14,269000,18734,59374,T
76671,F,18,825000,18736,44081,F
76672,T,11,454000,2352,49159,F
76673,F,17,480000,18738,73454,T
76674,F,12,617000,2354,81705,F
76675,T,16,384000,18742,69263,T
76676,T,10,444000,2358,73390,F
76677,F,14,240000,18743,25209,F
76678,T,11,769000,18744,24199,T
76679,F,11,976000,2361,35983,T
76680,F,17,900000,18745,70066,T
76681,T,12,637000,18746,32789,T
76682,F,17,637000,2362,76132,F
76683,F,16,726000,2363,82798,T
76684,T,14,359000,18747,99554,T
76685,T,11,684000,2364,89695,T
76686,F,17,8000,18749,71997,F
76687,T,15,668000,2365,96609,F
76688,F,11,185000,2367,69756,T
76689,T,11,966000,18751,80624,T
76690,T,12,284000,2368,21733,T
76691,F,18,431000,18752,47623,T
76692,F,12,851000,2369,40805,T
76693,T,17,29000,2370,32349,T
76694,F,16,51000,2371,5642,T
76695,T,13,588000,18755,41502,T
76696,T,10,140000,18756,52975,T
76697,T,13,289000,18758,51877,F
76698,F,10,174000,2374,64675,T
76699,F,13,580000,2376,8568,T
76700,F,12,544000,2377,23513,F
76701,F,16,102000,18761,47533,T
76702,F,17,777000,18763,98323,F
76703,T,13,6000,2380,3851,T
76704,T,16,610000,2384,30255,F
76705,T,16,563000,18769,86933,F
76706,T,15,905000,18770,4083,F
76707,F,15,493000,2387,29598,T
76708,F,17,451000,18771,40446,F
76709,T,11,620000,18772,34867,F
76710,T,14,71000,2388,83754,F
76711,T,16,556000,2389,60835,T
76712,T,12,825000,18776,56153,F
76713,T,13,157000,18778,2036,F
76714,T,15,350000,2394,78424,T
76715,F,16,898000,18779,85295,F
76716,F,17,531000,2397,54144,F
76717,F,17,234000,2400,75079,T
76718,F,14,835000,18785,61812,T
76719,T,11,205000,2402,28654,T
76720,T,16,241000,18786,10681,T
76721,T,10,814000,18788,22268,F
76722,F,17,819000,2406,91450,F
76723,F,13,400000,2407,22292,F
76724,F,11,693000,18792,77239,T
76725,F,11,846000,2408,32947,F
76726,F,13,81000,2409,33203,T
76727,T,12,790000,18793,89873,T
76728,T,18,638000,2412,8238,F
76729,F,10,416000,18796,70030,T
76730,F,17,153000,2413,34714,T
76731,F,11,342000,18798,45552,T
76732,T,18,374000,2415,99803,F
76733,F,12,77000,2416,22507,T
76734,T,12,499000,2417,28460,F
76735,T,18,223000,18801,36674,F
76736,F,18,453000,18802,39874,T
76737,T,14,41000,2421,98804,T
76738,F,14,22000,18806,46602,F
76739,F,13,17000,2423,37791,F
76740,F,13,379000,2424,11553,T
76741,F,10,365000,18811,64047,F
76742,T,18,10000,2428,64351,F
76743,F,14,996000,18812,65205,T
76744,F,11,911000,2430,89310,F
76745,T,11,634000,18815,15418,F
76746,F,18,280000,2431,91003,T
76747,T,10,404000,2432,65034,T
76748,F,16,435000,18816,68537,T
76749,T,10,187000,2434,51641,F
76750,T,18,161000,2435,7230,T
76751,T,13,225000,18820,87968,F
76752,T,12,482000,2437,64056,F
76753,T,16,992000,2438,57272,F
76754,F,15,505000,2439,23825,F
76755,T,12,168000,18825,3117,F
76756,F,13,279000,2441,55055,F
76757,F,15,559000,2444,3768,T
76758,F,18,163000,18828,4283,T
76759,T,10,567000,2445,10885,F
76760,F,12,209000,2446,17670,T
76761,F,11,752000,2447,32827,T
76762,T,10,988000,2448,2109,F
76763,F,15,128000,18832,82345,F
76764,T,18,718000,2450,35914,F
76765,F,14,386000,18834,52851,T
76766,T,14,377000,2451,91058,F
76767,F,10,631000,18836,74277,F
76768,T,14,457000,18837,63746,T
76769,F,17,715000,2455,59289,T
76770,F,15,691000,18840,74860,F
76771,F,18,454000,18841,84150,F
76772,F,17,481000,2458,38493,F
76773,F,12,832000,18843,65554,F
76774,T,13,714000,2459,50969,F
76775,F,17,726000,18844,97415,F
76776,F,14,658000,2461,21502,F
76777,F,14,24000,18846,25044,T
76778,T,12,540000,18848,72326,T
76779,T,10,664000,2465,61561,T
76780,F,15,517000,18851,33689,F
76781,F,10,540000,18852,38965,F
76782,T,14,650000,2469,99634,T
76783,F,17,698000,2472,20694,F
76784,T,17,353000,2473,43215,F
76785,T,16,205000,2474,27133,T
76786,T,18,454000,2477,54188,T
76787,F,13,750000,2478,62922,F
76788,F,11,263000,2479,13776,T
76789,T,10,522000,18863,72961,T
76790,F,15,256000,2482,64140,F
76791,T,13,617000,18867,43576,F
76792,F,18,540000,2484,24658,F
76793,F,11,637000,18868,6535,F
76794,T,16,411000,2485,10031,T
76795,T,12,948000,18869,72162,T
76796,F,18,260000,2486,43242,T
76797,F,14,472000,2487,99621,T
76798,T,15,737000,2488,21655,T
76799,T,12,381000,18872,93076,T
76800,T,17,926000,2489,80985,F
76801,F,14,805000,18874,6318,F
76802,T,18,81000,2491,44767,T
76803,F,16,438000,18876,4745,T
76804,F,11,847000,2492,60975,F
76805,F,16,641000,2494,32115,T
76806,T,13,411000,18878,43665,F
76807,F,17,903000,2495,61925,T
76808,T,11,908000,2496,46820,T
76809,T,17,715000,18880,48813,F
76810,T,10,876000,2497,20484,T
76811,F,15,190000,18882,78895,F
76812,F,16,623000,18883,54167,T
76813,T,13,266000,2500,30266,F
76814,T,18,631000,2501,31407,F
76815,T,13,161000,18886,59063,T
76816,T,14,199000,2504,75372,T
76817,F,11,154000,2506,17084,F
76818,T,17,388000,18890,90765,F
76819,F,13,940000,2507,22728,F
76820,F,18,243000,2508,74605,F
76821,T,14,521000,2509,17596,F
76822,T,18,962000,18895,28687,F
76823,F,14,905000,18896,93992,T
76824,F,14,626000,18898,82824,F
76825,T,16,387000,2516,21213,T
76826,T,16,232000,18900,84135,T
76827,F,11,449000,18901,2598,T
76828,F,11,262000,2518,83827,F
76829,T,13,277000,18903,20527,F
76830,T,14,80000,18904,56221,F
76831,F,16,161000,18906,94375,T
76832,T,17,193000,2522,43601,T
76833,F,13,271000,18907,41714,T
76834,F,14,494000,2523,54373,F
76835,F,12,774000,2525,48060,T
76836,T,14,131000,18909,26855,T
76837,F,11,6000,18910,49008,F
76838,T,15,875000,2527,45755,F
76839,F,12,247000,18912,66559,F
76840,T,11,2000,2529,80518,F
76841,F,14,308000,2530,99704,T
76842,F,12,15000,18915,63606,T
76843,T,15,85000,2532,50237,F
76844,T,13,565000,2533,39852,T
76845,F,15,363000,18917,88867,T
76846,T,14,188000,18920,99468,T
76847,F,12,664000,2537,34068,T
76848,T,16,915000,18921,76648,T
76849,F,13,754000,2538,11460,T
76850,T,14,620000,18922,9243,F
76851,F,16,251000,2539,78576,F
76852,T,11,677000,18924,67973,T
76853,T,17,260000,2540,99706,F
76854,T,11,551000,2541,80916,F
76855,T,14,130000,2542,17846,T
76856,T,11,954000,18926,57288,T
76857,T,15,632000,2543,19506,T
76858,F,13,88000,18927,34406,T
76859,T,18,106000,18930,56155,T
76860,T,18,410000,2546,93863,T
76861,F,16,737000,18935,50959,F
76862,T,17,453000,2552,65797,T
76863,T,18,755000,18937,90845,T
76864,T,12,460000,2553,68888,T
76865,T,16,471000,2554,48278,T
76866,F,17,517000,2555,80443,T
76867,F,11,662000,18940,14729,T
76868,F,11,228000,2556,66025,F
76869,F,12,261000,2557,64191,F
76870,T,16,741000,2558,64843,T
76871,T,15,624000,18942,76540,F
76872,F,17,539000,2559,4677,T
76873,T,16,858000,18944,69114,T
76874,T,16,32000,2560,59085,T
76875,T,16,117000,2561,11140,T
76876,T,10,555000,18945,77419,F
76877,T,10,824000,18947,87599,F
76878,T,13,426000,2563,75548,F
76879,F,17,91000,18948,60076,T
76880,F,13,76000,18949,56416,F
76881,T,14,256000,2565,21170,F
76882,F,11,234000,2566,14840,F
76883,T,11,271000,18951,88468,T
76884,T,16,129000,18953,36698,F
76885,F,13,491000,2569,87177,T
76886,F,14,456000,18955,26809,T
76887,F,15,556000,2571,93854,T
76888,F,13,838000,18956,84597,F
76889,F,17,168000,18957,37618,F
76890,F,12,706000,2574,24922,T
76891,F,18,465000,18959,78162,F
76892,F,18,573000,18960,43023,T
76893,T,15,72000,2577,20513,F
76894,F,17,637000,2578,87082,F
76895,F,13,231000,18962,75535,F
76896,F,10,363000,18963,87610,T
76897,T,18,606000,18964,58717,T
76898,F,11,636000,18965,62060,F
76899,F,12,657000,2582,90820,F
76900,F,11,237000,2583,87555,F
76901,F,18,720000,2585,53630,F
76902,T,18,40000,18969,56652,T
76903,F,15,806000,18971,28646,T
76904,T,13,341000,2588,77670,F
76905,F,10,729000,18972,49099,F
76906,T,12,345000,18973,24682,F
76907,F,11,119000,2589,28434,T
76908,F,12,851000,2590,92100,T
76909,F,16,55000,18975,46763,F
76910,T,16,498000,2592,74950,F
76911,T,10,219000,18978,47546,T
76912,F,16,116000,18979,4751,F
76913,F,10,227000,2595,64308,T
76914,T,15,706000,18980,99085,F
76915,T,15,813000,2597,33826,T
76916,F,10,984000,18982,92293,T
76917,F,10,588000,18984,82405,T
76918,T,18,937000,2601,40524,F
76919,T,14,967000,2602,76466,T
76920,T,11,408000,18987,32531,F
76921,T,10,962000,2603,2410,T
76922,T,11,41000,2604,89937,F
76923,F,15,875000,18989,95944,F
76924,T,16,729000,2607,3579,T
76925,F,10,787000,2610,1850,F
76926,T,13,567000,18994,72849,T
76927,T,17,726000,18995,90608,T
76928,T,12,887000,18996,74463,T
76929,F,16,418000,2612,85781,T
76930,T,18,24000,18997,92392,F
76931,T,14,533000,19000,21171,F
76932,F,14,464000,2616,58607,F
76933,T,11,681000,19001,86522,T
76934,F,11,20000,2618,75307,F
76935,T,12,255000,2621,69023,T
76936,F,16,535000,19005,73894,T
76937,F,15,610000,2625,212,T
76938,F,15,569000,19009,95431,T
76939,F,10,445000,2628,15637,F
76940,T,18,116000,2629,62499,F
76941,T,10,353000,19015,25469,T
76942,T,18,937000,2631,71215,F
76943,F,17,920000,19016,80481,T
76944,T,16,792000,2633,54763,T
76945,F,12,596000,19020,53670,F
76946,F,11,287000,2636,69699,F
76947,T,17,632000,19021,91987,T
76948,T,18,458000,2637,19994,F
76949,T,15,719000,2638,22121,F
76950,F,13,510000,2639,77751,F
76951,T,18,614000,2640,93559,T
76952,F,18,704000,19025,50149,F
76953,F,15,772000,2642,64652,F
76954,F,15,890000,2643,84552,F
76955,T,15,341000,2645,69992,F
76956,T,16,796000,2646,15356,T
76957,F,18,583000,19032,19130,T
76958,T,13,151000,2648,36765,T
76959,F,10,973000,19033,78945,T
76960,F,18,134000,2649,29104,F
76961,F,16,399000,19036,63742,T
76962,T,10,75000,2652,84111,F
76963,T,14,756000,2653,43948,F
76964,T,18,340000,19038,70228,F
76965,T,11,642000,2655,88264,T
76966,T,17,290000,19040,71481,T
76967,F,15,678000,2656,76607,F
76968,F,18,468000,2657,39712,T
76969,T,10,314000,19041,44808,F
76970,T,12,298000,2658,76294,F
76971,T,12,858000,19043,81608,F
76972,F,17,976000,2661,23186,T
76973,F,16,656000,19045,40735,F
76974,F,14,200000,2662,11514,F
76975,F,10,468000,19047,56091,T
76976,T,15,12000,19048,77903,F
76977,T,15,26000,2664,93721,F
76978,F,15,861000,19051,41126,T
76979,T,16,767000,19053,77386,F
76980,F,13,669000,19054,63065,F
76981,T,18,374000,19056,83545,F
76982,T,14,114000,2673,53162,F
76983,F,16,767000,19057,35559,T
76984,T,14,905000,2675,58086,F
76985,T,17,229000,2679,2878,T
76986,T,15,371000,19065,19423,F
76987,F,15,336000,2681,94089,T
76988,F,16,44000,19066,19072,F
76989,F,18,431000,19067,31529,F
76990,F,16,652000,19069,21410,F
76991,F,18,596000,2686,35342,T
76992,T,13,316000,2688,31569,F
76993,F,16,36000,19073,34789,T
76994,T,12,589000,19074,49511,F
76995,T,12,120000,2692,65181,F
76996,F,16,63000,19077,15858,T
76997,F,16,388000,19078,85599,F
76998,F,18,321000,2694,55665,F
76999,F,17,458000,19081,17757,F
77000,F,14,436000,2699,29263,F
77001,F,10,846000,2700,37922,T
77002,T,15,171000,2701,68776,T
77003,F,13,347000,2702,63874,F
77004,T,11,34000,2703,65279,T
77005,F,14,976000,19088,58661,F
77006,T,10,894000,2704,68678,T
77007,T,18,809000,19089,41027,F
77008,T,14,676000,19090,95396,F
77009,F,15,847000,2706,97125,T
77010,T,16,93000,19091,957,T
77011,T,11,378000,2707,49727,F
77012,F,12,885000,2708,80459,T
77013,F,11,455000,19092,71838,T
77014,T,10,902000,2710,21427,T
77015,F,18,750000,2711,99721,F
77016,T,11,63000,2712,12944,F
77017,T,14,375000,2713,32133,F
77018,T,16,765000,2714,72114,F
77019,F,15,885000,2718,67901,F
77020,T,12,569000,19102,78765,F
77021,F,15,432000,19103,94534,F
77022,T,12,991000,19105,77977,T
77023,T,17,271000,2721,77342,F
77024,F,15,730000,2723,75708,F
77025,F,15,633000,2724,28272,T
77026,F,17,197000,19108,55542,T
77027,T,13,729000,2726,91399,F
77028,F,18,843000,2728,46194,T
77029,F,13,687000,19112,60250,T
77030,T,12,504000,19113,2529,T
77031,F,10,686000,2729,94369,T
77032,T,12,919000,19115,766,F
77033,F,12,1000,19116,85569,T
77034,F,12,881000,19118,79762,T
